date,isholnum,sku,group,name,quantity,unit_cogs,sunrise,sunset,HeatIndexC,cloudcover,humidity,tempC,Avgtemp,
2018-01-01,1,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,1,2.39,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,17048,ART._HYGIENIC,BELLA PODPASKI BLUE MAX,2,2.85,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,2,1.76,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,4,2.14,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,54,ART._HYGIENIC,BELLA PODPASKI NOVA MAXI 10,1,2.66,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,2155,ART._HYGIENIC,BELLA PODPASKI PERF.BLUE 10,1,2.85,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,8473,ART._HYGIENIC,EVA MYDLO W PLYNIE Z DOZ 500 MML,1,3.71,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,8480,ART._HYGIENIC,PLYN DO ZATLUSZCZONYCH POWIERZCHNI  750,2,5.49,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,8481,ART._HYGIENIC,PLYN KAMIEN I RDZA 750 ML,1,5.49,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,3214,ART._HYGIENIC,PODPASKI BELLA  NOVA 10 SZT,1,2.05,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-02,0,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,1,2.39,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,1,2.14,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,54,ART._HYGIENIC,BELLA PODPASKI NOVA MAXI 10,1,2.65,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,8479,ART._HYGIENIC,PLYN DO ?AZIENKI 1 L ZÓ?TY,1,4.39,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,8481,ART._HYGIENIC,PLYN KAMIEN I RDZA 750 ML,1,5.49,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,155,ART._HYGIENIC,WATA BAWELNIANA BELLA 100G,2,2.41,08:52:00,16:33:00,2,62,89,3,2,
2018-01-03,0,8478,ART._HYGIENIC,BAMBINO SZAMPON 400 ML,1,6.29,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,1,2.39,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,17048,ART._HYGIENIC,BELLA PODPASKI BLUE MAX,2,2.89,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,5,1.76,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,4,2.07,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,54,ART._HYGIENIC,BELLA PODPASKI NOVA MAXI 10,3,2.65,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,2155,ART._HYGIENIC,BELLA PODPASKI PERF.BLUE 10,2,2.89,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,2918,ART._HYGIENIC,BELLA PODPASKI PERFECTA GREEN,2,2.89,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,8473,ART._HYGIENIC,EVA MYDLO W PLYNIE Z DOZ 500 MML,2,3.71,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,8475,ART._HYGIENIC,SZAMPON HEAD S CHOUERS 400 ML CYTRUS,1,10.99,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,360,ART._HYGIENIC,TAMPON BELLA A/8 REGULAR,1,2.99,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,156,ART._HYGIENIC,WATA 100G BELLA,4,1.98,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-04,0,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,2,2.53,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,4,1.84,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,2,2.07,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,54,ART._HYGIENIC,BELLA PODPASKI NOVA MAXI 10,2,2.4,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,2155,ART._HYGIENIC,BELLA PODPASKI PERF.BLUE 10,4,3.18,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,8473,ART._HYGIENIC,EVA MYDLO W PLYNIE Z DOZ 500 MML,3,4.19,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,3214,ART._HYGIENIC,PODPASKI BELLA  NOVA 10 SZT,2,2.05,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-05,0,8478,ART._HYGIENIC,BAMBINO SZAMPON 400 ML,1,6.29,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,1,2.53,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,6,1.84,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,54,ART._HYGIENIC,BELLA PODPASKI NOVA MAXI 10,4,2.5875,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8481,ART._HYGIENIC,PLYN KAMIEN I RDZA 750 ML,1,5.49,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,360,ART._HYGIENIC,TAMPON BELLA A/8 REGULAR,1,3.15,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,361,ART._HYGIENIC,TAMPONY BELLA A/8 SUPER,3,3.15,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,362,ART._HYGIENIC,TAMPONY BELLA A/8 SUPER PLUS,2,3.15,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,156,ART._HYGIENIC,WATA 100G BELLA,2,1.98,08:51:00,16:36:00,5,89,82,7,5,
2018-01-06,1,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,2,2.53,08:51:00,16:38:00,4,67,89,6,4,
2018-01-06,1,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,2,1.84,08:51:00,16:38:00,4,67,89,6,4,
2018-01-06,1,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,2,2.08,08:51:00,16:38:00,4,67,89,6,4,
2018-01-06,1,8482,ART._HYGIENIC,ODSWIEZACZ SZYSZKA ZAPAS,1,3.6,08:51:00,16:38:00,4,67,89,6,4,
2018-01-06,1,8476,ART._HYGIENIC,SZAMPON HEADS SHOULDERS 400 ML PIELEGNAC,2,10.99,08:51:00,16:38:00,4,67,89,6,4,
2018-01-06,1,360,ART._HYGIENIC,TAMPON BELLA A/8 REGULAR,2,3.15,08:51:00,16:38:00,4,67,89,6,4,
2018-01-06,1,362,ART._HYGIENIC,TAMPONY BELLA A/8 SUPER PLUS,1,3.15,08:51:00,16:38:00,4,67,89,6,4,
2018-01-07,1,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,1,2.53,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-07,1,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,8,1.76,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-07,1,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,4,2.09,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-07,1,54,ART._HYGIENIC,BELLA PODPASKI NOVA MAXI 10,2,2.57,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-07,1,2918,ART._HYGIENIC,BELLA PODPASKI PERFECTA GREEN,2,2.89,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-07,1,8479,ART._HYGIENIC,PLYN DO ?AZIENKI 1 L ZÓ?TY,1,4.39,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-07,1,3214,ART._HYGIENIC,PODPASKI BELLA  NOVA 10 SZT,4,2.05,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-07,1,8476,ART._HYGIENIC,SZAMPON HEADS SHOULDERS 400 ML PIELEGNAC,1,10.99,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-08,0,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,2,2.51,08:50:00,16:40:00,-1,0,64,0,-1.5,
2018-01-08,0,17048,ART._HYGIENIC,BELLA PODPASKI BLUE MAX,2,2.89,08:50:00,16:40:00,-1,0,64,0,-1.5,
2018-01-08,0,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,5,1.778,08:50:00,16:40:00,-1,0,64,0,-1.5,
2018-01-08,0,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,3,2.09,08:50:00,16:40:00,-1,0,64,0,-1.5,
2018-01-08,0,2155,ART._HYGIENIC,BELLA PODPASKI PERF.BLUE 10,4,3.58,08:50:00,16:40:00,-1,0,64,0,-1.5,
2018-01-08,0,8474,ART._HYGIENIC,EVA MYDLO W PLYNIE Z DOZOW.500 ML,1,3.71,08:50:00,16:40:00,-1,0,64,0,-1.5,
2018-01-08,0,360,ART._HYGIENIC,TAMPON BELLA A/8 REGULAR,3,3.15,08:50:00,16:40:00,-1,0,64,0,-1.5,
2018-01-09,0,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,10,1.85,08:49:00,16:42:00,-1,9,68,1,-1,
2018-01-09,0,2155,ART._HYGIENIC,BELLA PODPASKI PERF.BLUE 10,6,4.27,08:49:00,16:42:00,-1,9,68,1,-1,
2018-01-09,0,8474,ART._HYGIENIC,EVA MYDLO W PLYNIE Z DOZOW.500 ML,1,3.71,08:49:00,16:42:00,-1,9,68,1,-1,
2018-01-09,0,8480,ART._HYGIENIC,PLYN DO ZATLUSZCZONYCH POWIERZCHNI  750,2,5.49,08:49:00,16:42:00,-1,9,68,1,-1,
2018-01-09,0,8481,ART._HYGIENIC,PLYN KAMIEN I RDZA 750 ML,1,5.49,08:49:00,16:42:00,-1,9,68,1,-1,
2018-01-09,0,156,ART._HYGIENIC,WATA 100G BELLA,2,1.98,08:49:00,16:42:00,-1,9,68,1,-1,
2018-01-10,0,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,1,2.49,08:49:00,16:43:00,0,41,52,2,0.5,
2018-01-10,0,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,3,1.85666666666667,08:49:00,16:43:00,0,41,52,2,0.5,
2018-01-10,0,2155,ART._HYGIENIC,BELLA PODPASKI PERF.BLUE 10,4,4.27,08:49:00,16:43:00,0,41,52,2,0.5,
2018-01-10,0,2918,ART._HYGIENIC,BELLA PODPASKI PERFECTA GREEN,1,3.19,08:49:00,16:43:00,0,41,52,2,0.5,
2018-01-10,0,8474,ART._HYGIENIC,EVA MYDLO W PLYNIE Z DOZOW.500 ML,1,3.71,08:49:00,16:43:00,0,41,52,2,0.5,
2018-01-10,0,8480,ART._HYGIENIC,PLYN DO ZATLUSZCZONYCH POWIERZCHNI  750,1,5.49,08:49:00,16:43:00,0,41,52,2,0.5,
2018-01-10,0,8481,ART._HYGIENIC,PLYN KAMIEN I RDZA 750 ML,1,5.49,08:49:00,16:43:00,0,41,52,2,0.5,
2018-01-10,0,360,ART._HYGIENIC,TAMPON BELLA A/8 REGULAR,1,3.15,08:49:00,16:43:00,0,41,52,2,0.5,
2018-01-11,0,8478,ART._HYGIENIC,BAMBINO SZAMPON 400 ML,2,6.75,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,3,1.86,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,2,2.09,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,54,ART._HYGIENIC,BELLA PODPASKI NOVA MAXI 10,4,2.525,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,2155,ART._HYGIENIC,BELLA PODPASKI PERF.BLUE 10,2,3.19,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,8482,ART._HYGIENIC,ODSWIEZACZ SZYSZKA ZAPAS,2,3.6,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,8479,ART._HYGIENIC,PLYN DO ?AZIENKI 1 L ZÓ?TY,1,4.39,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,8476,ART._HYGIENIC,SZAMPON HEADS SHOULDERS 400 ML PIELEGNAC,1,10.99,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,360,ART._HYGIENIC,TAMPON BELLA A/8 REGULAR,1,3.25,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-11,0,361,ART._HYGIENIC,TAMPONY BELLA A/8 SUPER,2,3.25,08:48:00,16:45:00,-1,38,73,0,-1,
2018-01-12,0,8478,ART._HYGIENIC,BAMBINO SZAMPON 400 ML,2,6.75,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,3646,ART._HYGIENIC,BELLA HERBS 12 Z WERBENA,1,2.49,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,17048,ART._HYGIENIC,BELLA PODPASKI BLUE MAX,2,3.19,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,41,ART._HYGIENIC,BELLA PODPASKI NORMAL 20 B/SKRZYD,3,1.88,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,55,ART._HYGIENIC,BELLA PODPASKI NORMAL MAXI 10,2,2.09,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,54,ART._HYGIENIC,BELLA PODPASKI NOVA MAXI 10,3,2.58333333333333,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,2155,ART._HYGIENIC,BELLA PODPASKI PERF.BLUE 10,1,3.05,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,2918,ART._HYGIENIC,BELLA PODPASKI PERFECTA GREEN,4,3.085,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,8482,ART._HYGIENIC,ODSWIEZACZ SZYSZKA ZAPAS,1,3.6,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,3214,ART._HYGIENIC,PODPASKI BELLA  NOVA 10 SZT,1,2.15,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,362,ART._HYGIENIC,TAMPONY BELLA A/8 SUPER PLUS,1,3.25,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-01,1,6703,ARTICLE_OF_HOUSEHOLD,BIBULA KOLOR,2,0.75,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,6700,ARTICLE_OF_HOUSEHOLD,ZESZYT W LINIE 32 K,1,0.49,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-02,0,6706,ARTICLE_OF_HOUSEHOLD,BALON KOLOR,12,0.21,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,6703,ARTICLE_OF_HOUSEHOLD,BIBULA KOLOR,1,0.75,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,6700,ARTICLE_OF_HOUSEHOLD,ZESZYT W LINIE 32 K,2,0.49,08:52:00,16:33:00,2,62,89,3,2,
2018-01-03,0,6706,ARTICLE_OF_HOUSEHOLD,BALON KOLOR,16,0.21,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,6701,ARTICLE_OF_HOUSEHOLD,PAPIER KOLOROWY A4,1,0.84,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,569,ARTICLE_OF_HOUSEHOLD,SERWETKI WIELKANOCNE 20 SZT,3,1.99,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-03,0,6698,ARTICLE_OF_HOUSEHOLD,ZESZYT W LINIE 16 K,4,0.59,08:52:00,16:34:00,2,81,88,3,1.5,
2018-01-04,0,6706,ARTICLE_OF_HOUSEHOLD,BALON KOLOR,3,0.21,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,6698,ARTICLE_OF_HOUSEHOLD,ZESZYT W LINIE 16 K,8,0.59,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,6700,ARTICLE_OF_HOUSEHOLD,ZESZYT W LINIE 32 K,2,0.49,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-05,0,6706,ARTICLE_OF_HOUSEHOLD,BALON KOLOR,3,0.21,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6704,ARTICLE_OF_HOUSEHOLD,KOREKTOR  W PISAKU,1,1.69,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6698,ARTICLE_OF_HOUSEHOLD,ZESZYT W LINIE 16 K,4,0.59,08:51:00,16:36:00,5,89,82,7,5,
2018-01-06,1,6706,ARTICLE_OF_HOUSEHOLD,BALON KOLOR,8,0.21,08:51:00,16:38:00,4,67,89,6,4,
2018-01-07,1,6706,ARTICLE_OF_HOUSEHOLD,BALON KOLOR,3,0.21,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-07,1,6698,ARTICLE_OF_HOUSEHOLD,ZESZYT W LINIE 16 K,2,0.59,08:51:00,16:39:00,1,47,75,3,0.5,
2018-01-08,0,6705,ARTICLE_OF_HOUSEHOLD,DLUGOPIS PSTRYKANY,1,0.74,08:50:00,16:40:00,-1,0,64,0,-1.5,
2018-01-09,0,6706,ARTICLE_OF_HOUSEHOLD,BALON KOLOR,2,0.21,08:49:00,16:42:00,-1,9,68,1,-1,
2018-01-09,0,6705,ARTICLE_OF_HOUSEHOLD,DLUGOPIS PSTRYKANY,2,0.74,08:49:00,16:42:00,-1,9,68,1,-1,
2018-01-12,0,6706,ARTICLE_OF_HOUSEHOLD,BALON KOLOR,2,0.21,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,6705,ARTICLE_OF_HOUSEHOLD,DLUGOPIS PSTRYKANY,3,0.74,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-12,0,6698,ARTICLE_OF_HOUSEHOLD,ZESZYT W LINIE 16 K,1,0.59,08:47:00,16:46:00,-3,21,72,-2,-3,
2018-01-01,1,17506,BEER,PIWO BOJAN  WIELKOP.0_5 L B/ZW,3,2.5,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,7740,BEER,PIWO BOJAN FAJRANT 0_5 L B/ZWR,7,1.61,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,19093,BEER,PIWO BOJAN KOKOS 0_5 L B/ZWR,1,3.02,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,17985,BEER,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,1,2.5,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,5231,BEER,PIWO BOJAN SZWEJK 0_5 L B/ZWROT,5,2.37,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,7535,BEER,PIWO BRACKIE 0_5 L B/ZWROT,12,1.35,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,17508,BEER,PIWO CIECHAN MIODOWE 0_5 L B/ZW,4,3.78,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,300,BEER,PIWO DEBOWE MOCNE 0_5L BUTELKA,60,1.79,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,985,BEER,PIWO DEBOWE MOCNE 0_5L PUSZKA,4,2.34,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,2638,BEER,PIWO DESPERADOS 0_4 L,24,2.42,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,3308,BEER,PIWO DESPERADOS 0_4 L 6%  B/BEZW,2,2.67,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,8435,BEER,PIWO DESPERADOS 0_4 NOCTURN 7%,3,2.93,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,2452,BEER,PIWO EB 0_5 L B/ZWR,2,1.7,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,2456,BEER,PIWO EB 0_5 L PUSZKA,8,2.05,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,8813,BEER,PIWO FOX 0_5 L PUSZKA MOCNE,61,1.26,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,18441,BEER,PIWO FOX 0_5L PUSZKA JASNE,1,1.07,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,2909,BEER,PIWO HARNAS 0_5L BUTELKA,1,1.23,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,3994,BEER,PIWO HEINEKEN 0_5L B BEZ ZWROT,19,2.19578947368421,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,1870,BEER,PIWO KARMI 0_5L BUT /ZWROT,2,2.13,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,19770,BEER,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,2,2.43,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,7278,BEER,PIWO LECH LITE 0_33 BUT BEZ/ZW,1,1.55,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,7125,BEER,PIWO LECH LITE 0_33 PUSZKA,1,1.5,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,301,BEER,PIWO LECH PILS 0_5L BUTELKA,76,1.75,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,320,BEER,PIWO LECH PILS 0_5L PUSZKA,4,2.2,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,325,BEER,PIWO LECH PREMIUM 0_5L  PUSZKA,32,1.92,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,303,BEER,PIWO LECH PREMIUM 0_5L BUTELKA,87,1.68,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,5636,BEER,PIWO LEZAJSK 0_5 L B/BEZW,3,1.55,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,8208,BEER,PIWO LEZAJSK CHMIEL 0_5 L B/BEZ,2,1.55,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,10723,BEER,PIWO LOMZA EXPORT 0_5L BUT/BEZ.,1,1.58,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,17507,BEER,PIWO LWOWEK 0_5L B/ZW,1,2.15,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,17509,BEER,PIWO LWOWEK MALINA 0_5 L B/ZW,2,2.6,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,4121,BEER,PIWO MOCNE POLSKIE 0_33L,36,0.86,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,8319,BEER,PIWO MUSCOVADO 0_5 L B/ZWR,5,3.56,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,18703,BEER,PIWO OKOCIM 0_5 L RADLER B/Z LIMON,2,1.82,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,13714,BEER,PIWO OKOCIM PILS 0_5 B/ZWROTNA,6,1.57,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,10020,BEER,PIWO PILSNER URQUELL 0_5L BUTELKA,1,3.82,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,4923,BEER,PIWO PRAZUBR NIEP.0_5 B/ZW,10,1.81,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,3999,BEER,PIWO REDDS MALINOWE PUSZKA 0_5L,2,2.53,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,317,BEER,PIWO REEDS 0_5L PUSZKA JABLKOWE,3,2.53,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,2347,BEER,PIWO SAMERSBY  0_500 ML PUSZKA,2,2.7,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,1855,BEER,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,1,2.65,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,297,BEER,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,277,1.39,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,326,BEER,PIWO TATRA PILS 0_5L PUSZKA,29,1.72,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,5704,BEER,PIWO TYSKIE 0_5 L BUT.NIEPAST.,1,1.74,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,299,BEER,PIWO TYSKIE 0_5L BUTELKA,275,1.53305454545455,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,314,BEER,PIWO TYSKIE PUSZKA 0_5L,99,1.93434343434343,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,308,BEER,PIWO WARKA 0_5L BUT.JASNE PE?NE,1,1.45,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,18185,BEER,PIWO WARKA RADLER 0_5 L BUT.,16,1.95,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,18661,BEER,PIWO WARKA RADLER 0_5 PUSZKA,8,2.3325,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,7126,BEER,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,5,1.59,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,2148,BEER,PIWO WARKA STRONG BUTELKA,6,2.14,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,328,BEER,PIWO WARKA STRONG PUSZKA,4,2.47,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,4685,BEER,PIWO WOJAK 0_5 L BUTELKA JASNE,281,1.1855871886121,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,304,BEER,PIWO ZUBR 0_5L BUTELKA,1222,1.30914075286416,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,327,BEER,PIWO ZUBR 0_5L PUSZKA,199,1.68,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,298,BEER,PIWO ZYWIEC 0_5L BUTELKA,25,1.71,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-01,1,324,BEER,PIWO ZYWIEC PUSZKA 0_5L,33,1.97,08:52:00,16:31:00,6,79,89,8,5.5,
2018-01-02,0,17506,BEER,PIWO BOJAN  WIELKOP.0_5 L B/ZW,1,2.5,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,7740,BEER,PIWO BOJAN FAJRANT 0_5 L B/ZWR,11,1.65909090909091,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,19093,BEER,PIWO BOJAN KOKOS 0_5 L B/ZWR,1,3.02,08:52:00,16:33:00,2,62,89,3,2,
2018-01-02,0,17985,BEER,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,6,2.5,08:52:00,16:33:00,2,62,89,3,2,
