name
B BABKA DUZA JOGURTOWA/POLEWA
B CIASTKA FRANCUSKIE/ROZNE LUZ
B ROGAL MLECZNY 0_1KG
B ROGALE/GNIAZDO SMIET/EKLER/OMLET
B SERNIK/PIANKI/ROGALE Z MAKIEM
BULKA MALA/KAJZERKA__
BULKA MASLANA MALA1
C BAGIETKA
C BULKA GRAHAMKA/ALPEJSKA
C BULKA SEROWA
C BULKA TARTA 0_5KG
C CHLEB DWORSKI
C CHLEB KROJONY 0_6 KG
C CHLEB KROJONY 0_9 KG
C CHLEB KROJONY 250G
C CHLEB MAZOWIECKI 600G_
C CHLEB RAZOWY 1KG
C CHLEB TOSTOWY 0_3
C CHLEB WIEJSKI 0.6
C CHLEB ZIARNISTY 300G
CHLEB .TOST XXL 750 G...
DROZDZOWKA DROZDZOWA
M BULKA Z RODZYNKAMI
M CHLEB DUZY KROJONY
M CHLEB MALY
M CHLEB MALY KROJONY
M CHLEB RAZOWY
M CHLEB RUSTYKALNY
PACZEK/JAGODZIANKA
PYZY DRO?D?OWE 320GR GRZESKOWIAK
S BABKI 0_35KG
S BULKA SOJOWA
S CHLEB KROJONY 0_6KG
S CHLEB KROJONY 1KG
S CHLEB PSZENNY 0_25KG
S CHLEB ZIARNISTY 0_3
S CHLEB ZIARNISTY 0_6
S CHLEB ZIARNISTY KROJONY 0_3
S CIASTKA KRUCHPLACEK DROZDZOWY
S JABLECZ/MURZYN/JOGURTOWY
SUCHARY 285 G B/CUK MAMUT
PIECZYWO B?ONNIKOWE 200G
S SKUBANIEC FOREMKA
C BULKA TARTA
CHLEB TOSTOWY  SNIAD.MASLANY 500G
S BABKA/KEKS
M CHLEB PSZENNY
PIECZYWO WASA Z B?ONNIKIEM 230 G
TORCIK DUZY DOLCZEWSKI
B PIERNIKI Z MARMOLADA
OWSIANKA Z OWOCAMI 50 G
ROGALE MARCINKOWSKIE  KG
